ID,Incipitnr,PIKaDo 823,PIKaDo 824
270000529, 1.1.1, c;3/8, 
270000529, 1.1.2, c;3/8, 
270000530, 1.1.1, c/;3/8, 
270000534, 1.7.1, 3/4;c/, 
270000534, 1.9.1, c/;3/8, 
270000534, 1.10.1, c/;3/4, 
270000540, 1.3.1, c/;3/8, 
270000542, 1.3.1, c;6/8, 
270000543, 1.3.1, c;3/8, 2/4
270000543, 1.4.1, c;3/8, 
270000543, 1.6.1, 3/8;c;3/4, 
270000543, 1.7.1, c;3/8, 
270000545, 1.1.1, c/;3/8, 
270000557, 1.2.1, 3/8;c, 2/4
270000559, 1.13.1, c/;3/8, 
270000562, 1.1.1, c;3/8, 2/4
270000566, 1.1.1, c/;3/8, 
270000569, 1.1.1, 3/4;c, 2/4
270000573, 1.1.1, c/;3/8, 
270000577, 1.1.1, c/;3/8, 
270000579, 1.1.1, c;3/8, 2/4
270000582, 1.1.1, c;c/, 
270000582, 1.9.1, c;3/8, 
270000583, 1.1.1, c;3/4, 
270000583, 1.5.1, c;3/4, 
270000583, 1.11.1, c/;3/4, 
270000583, 1.15.1, 3/4;2/4, 
270000584, 1.1.1, c;3/4, 
270000584, 1.5.1, c;3/4, 
270000584, 1.11.1, c/;3/4, 
270000584, 1.15.1, 3/4;c, 2/4
270000586, 1.1.1, c;c/, 
270000586, 1.17.1, 3/4;c, 
270000587, 1.1.1, c;3/4, 
270000588, 1.1.1, c/;c, 
270000588, 1.17.1, 3/4;c, 
270000589, 1.17.1, 3/4;c/, 
270000591, 1.1.1, 3/4;c, 
270000591, 1.5.1, c;3/8, 
270000591, 1.9.1, 6/8;c, 
270000591, 1.13.1, c/;3/4, 
270000593, 1.1.1, 3/4;c/, 
270000593, 1.20.1, c/;3/4, 
270000593, 1.24.1, c/;3/8, 
270000593, 1.26.1, c/;3/8, 
270000593, 1.28.1, c/;3/4, 
270000595, 1.13.1, c;3/4, 
270000595, 1.18.1, c/;3/8, 
270000595, 1.22.1, 3/4;c/, 
270000597, 1.4.1, 3/4;c, 
270000598, 1.7.1, c;3/4, 
270000598, 1.9.1, c/;3/8, 
270000599, 1.2.1, 3/4;c, 
270000600, 1.19.1, c;3/8, 
270000600, 1.21.1, c/;3/8, 
270000600, 1.23.1, c;3/4, 
270000602, 1.1.1, 3/4;c, 
270000602, 1.18.1, c/;3/8, 
270000602, 1.22.1, 6/8;c/, 2/4
270000602, 1.23.1, c/;3/4;c/, 
270000604, 1.20.1, c;3/4, 
270000604, 1.23.1, c/;3/8, 
270000604, 1.27.1, 3/4;c, 2/4
270000604, 1.35.1, c/;3/8, 
270000604, 1.37.1, c;3/4, 
270000606, 1.3.1, c;3/8, 
270000606, 1.7.1, 3/4;c, 
270000606, 1.15.1, c;3/8, 2/4
270000606, 1.19.1, c/;3/8, 
270000606, 1.22.1, c;3/4, 
270000610, 1.3.1, c;3/8, 
270000610, 1.7.1, 3/4;c/, 
270000610, 1.15.1, c;3/8, 2/4
270000610, 1.19.1, c/;3/8, 
270000610, 1.22.1, c;3/4, 
270000625, 1.1.1, c;3/4, 
270000625, 1.59.1, c;3/8, 
270000627, 1.1.1, c;3/4, 
270000628, 1.1.1, c;3/4, 
270000628, 1.8.1, c;3/8, 
270000628, 1.17.1, c;3/4, 
270000628, 1.22.1, c;3/4, 
270000628, 1.25.1, c/;3/8, 
270000628, 1.27.1, c/;c;3/8, 
270000628, 1.33.1, 3/8;c, 2/4
270000628, 1.41.1, c/;3/8, 
270000628, 1.47.1, 6/8;c, 2/4
270000628, 1.51.1, c;3/4, 
270000628, 1.57.1, c/;3/8, 
270000628, 1.61.1, c;3/8, 2/4
270000629, 1.9.1, 3/4;c, 2/4
270000629, 1.17.1, 3/8;c, 2/4
270000629, 1.19.1, c;3/8, 2/4
270000629, 1.25.1, 3/8;c, 
270000629, 1.34.1, 3/4;c, 2/4
270000629, 1.44.1, c/;c, 2/4
270000629, 1.49.1, c/;3/8, 
270000629, 1.56.1, c;3/8, 
270000629, 1.63.1, 3/4;c, 2/4
270000629, 1.65.1, c/;c, 
270000631, 1.5.1, 3/4;c, 2/4
270000631, 1.9.1, 3/8;c, 2/4
270000631, 1.10.1, c;3/8, 2/4
270000631, 1.12.1, 3/8;c, 
270000631, 1.15.1, 3/4;c, 2/4
270000632, 1.50.1, c/;3/8, 
270000635, 1.19.1, c;3/8, 
270000644, 1.33.1, c/;3/4, 2/4
270000644, 1.71.1, 3/4;c/, 2/4
270000648, 1.50.1, c;3/8, 
270000648, 1.56.1, c/;3/8, 
270000648, 1.63.1, c;c, 2/4
270000650, 1.20.1, c/;3/8, 
270000650, 1.22.1, c/;c, 2/4
270000652, 1.1.1, c/;3/8;c/, 
270000652, 1.34.1, c;3/8, 
270000653, 1.1.1, c/;3/8;c/, 
270000654, 1.1.1, c;3/4, 
270000654, 1.10.1, 3/8;c, 
270000654, 1.48.1, c;3/8, 
270000655, 1.2.1, 2/4;3/4, 
270000655, 1.15.1, 3/4;c, 2/4
270000655, 1.20.1, c;3/8, 
270000655, 1.27.1, 3/4;c, 2/4
270000655, 1.38.1, c;3/8, 
270000655, 1.45.1, c;3/8, 
270000655, 1.53.1, 2/4;3/8, 
270000656, 1.25.1, 3/4;c, 2/4
270000656, 1.27.1, c/;3/8, 
270000656, 1.37.1, c/;3/8, 
270000658, 1.29.1, 3/4;c, 
270000659, 1.11.1, c;6/8, 
270000659, 1.32.1, c;3/8, 2/4
270000659, 1.34.1, c/;3/8, 
270000659, 1.39.1, c;3/8, 
270000660, 1.26.1, c/;3/8, 
270000660, 1.36.1, c/;3/8, 
270000660, 1.64.1, c;3/8, 
270000663, 1.10.1, c;3/8, 2/4
270000663, 1.24.1, 3/4;c, 2/4
270000663, 1.33.1, 3/8;c, 2/4
270000663, 1.47.1, c;3/8, 
270000663, 1.61.1, c/;3/8, 
270000664, 1.1.1, c/;6/8, 
270000664, 1.25.1, c/;3/8, 
270000664, 1.31.1, c/;3/8, 
270000667, 1.1.1, c;6/8, 
270000668, 1.25.1, c/;3/8, 
270000668, 1.51.1, c/;3/8, 
270000670, 1.1.1, c;3/4, 
270000670, 1.6.1, c;3/8, 
270000670, 1.6.2, c;3/8, 
270000670, 1.22.1, 3/8;c, 2/4
270000670, 1.28.1, c/;c, 
270000670, 1.32.1, c/;3/8, 
270000670, 1.38.1, c/;c, 2/4
270000671, 1.1.1, 3/8;c, 2/4
270000671, 1.3.1, c;3/8, 
270000671, 1.5.1, 3/8;c, 2/4
270000677, 1.1.1, c;3/4, 
270000677, 1.4.1, c;3/8;c/, 
270000677, 1.4.2, c;3/8, 
270000677, 1.10.1, 3/8;c, 2/4
270000677, 1.15.1, c;3/8, 
270000677, 1.18.1, c;c/, 2/4
270000678, 1.2.1, c;3/8, 
270000680, 1.27.1, c;3/8, 
270000680, 1.29.1, c;3/8, 
270000680, 1.29.2, c;3/8, 
270000680, 1.38.1, c/;c, 
270000680, 1.50.1, c/;3/8, 
270000685, 1.13.1, c;3/8, 2/4
270000685, 1.43.1, c/;3/8, 
270000685, 1.81.1, c;3/8, 2/4
270000692, 1.16.1, c;3/8, 2/4
270000692, 1.26.1, c/;3/8, 
270000692, 1.32.1, c;3/8, 
270000693, 1.4.1, c/;3/8, 
270000693, 1.11.1, c;3/8, 
270000694, 1.1.1, c;3/4, 
270000695, 1.5.1, c;3/8, 
270000695, 1.29.1, c/;3/8, 
270000697, 1.1.1, c/;3/8, 
270000697, 1.7.1, c/;3/8, 
270000697, 1.28.1, 6/8;c/, 2/4
270000699, 1.5.1, c/;3/8, 
270000699, 1.15.1, 6/8;c/, 2/4
270000699, 1.25.1, 3/4;c, 
270000700, 1.10.1, c/;3/4, 
270000700, 1.32.1, c/;3/8, 
270000700, 1.48.1, 3/4;c/, 
270000700, 1.55.1, c;3/4, 2/4
270000700, 1.60.1, c/;3/8, 
270000700, 1.66.1, c;3/4, 
270000701, 1.6.2, c;3/4, 
270000701, 1.15.1, c;3/8, 
270000701, 1.21.1, 3/4;c, 
270000701, 1.24.1, c;3/4, 2/4
270000701, 1.26.1, c;3/8, 
270000703, 1.24.1, c/;3/8, 
270000703, 1.37.1, c;6/8, 2/4
270000703, 1.40.1, c;3/8, 2/4
270000703, 1.48.1, 3/4;3/8, 
270000703, 1.52.1, c;3/8, 
270000703, 1.62.1, c;3/8, 2/4
270000703, 1.65.1, c;3/8, 
270000706, 1.1.1, c/;3/4, 
270000706, 1.21.1, c/;3/8, 
270000706, 1.32.1, 3/4;c/, 
270000706, 1.56.1, c/;3/8, 
270000708, 1.1.1, c;3/4, 
270000708, 1.4.1, c;3/8, 2/4
270000708, 1.16.1, c/;3/8, 
270000708, 1.22.1, 3/4;c, 2/4
270000708, 1.37.1, c/;3/8, 
270000708, 1.41.1, 3/8;c, 2/4
270000708, 1.47.1, c/;3/8, 
270000708, 1.52.1, c;3/8, 2/4
270000709, 1.1.1, c/;3/4, 
270000709, 1.3.1, c/;3/8, 2/4
270000709, 1.7.1, c;3/8, 
270000709, 1.10.1, 3/4;c, 2/4
270000709, 1.16.1, c/;3/8, 
270000709, 1.18.1, 3/8;2/4, 
270000709, 1.21.1, c;3/8, 
270000709, 1.23.1, c/;3/8, 2/4
270000710, 1.1.1, c/;3/4, 
270000710, 1.7.1, c/;3/8, 
270000710, 1.10.1, 3/4;c/, 2/4
270000710, 1.16.1, c/;3/8, 
270000710, 1.18.1, 3/8;2/4, 
270000710, 1.21.1, c/;3/8, 
270000710, 1.23.1, c/;3/8, 2/4
270000711, 1.1.1, c;3/4, 
270000712, 1.14.1, c;3/8, 2/4
270000712, 1.20.1, 3/4;c, 2/4
270000712, 1.25.1, 3/4;c, 
270000712, 1.27.1, c/;3/4, 
270000712, 1.33.1, 3/4;3/8, 
270000712, 1.38.1, c/;3/8, 
270000712, 1.51.1, 3/8;c, 
270000712, 1.56.1, c/;3/8, 
270000713, 1.9.1, c/;3/8, 2/4
270000713, 1.11.1, 3/4;c/, 2/4
270000713, 1.12.1, 3/4;c/, 
270000713, 1.13.1, c/;3/4, 
270000713, 1.16.1, 3/4;3/8, 
270000713, 1.18.1, c/;3/8, 
270000713, 1.24.1, 3/8;c/, 
270000713, 1.26.1, c/;3/8, 
270000716, 1.12.1, 3/4;c, 2/4
270000716, 1.13.1, 3/4;c, 
270000716, 1.14.1, c;3/4, 
270000716, 1.17.1, 3/4;3/8, 
270000716, 1.19.1, c;3/8, 
270000716, 1.26.1, 3/8;c, 
270000716, 1.29.1, 6/8;c;3/8, 
270000717, 1.1.1, c;3/4, 
270000717, 1.7.1, c/;3/8, 
270000717, 1.23.1, 3/4;c, 
270000717, 1.29.1, c;3/4, 
270000717, 1.31.1, c/;3/8, 
270000717, 1.35.1, 3/8;2/4, 
270000717, 1.52.1, 6/8;c;3/8, 
270000719, 1.7.1, 3/4;c, 2/4
270000719, 1.12.1, c;3/4, 
270000719, 1.16.1, c;3/4, 
270000719, 1.20.1, 6/8;c, 2/4
270000719, 1.25.1, 3/4;c, 2/4
270000719, 1.27.1, 3/8;3/4, 
270000722, 1.7.1, 3/4;c/, 2/4
270000722, 1.12.1, c/;3/4, 
270000722, 1.16.1, c;3/4, 
270000722, 1.20.1, 6/8;c, 2/4
270000722, 1.23.1, c;3/8, 2/4
270000722, 1.25.1, 3/4;c/, 2/4
270000722, 1.27.1, 3/8;3/4, 
270000723, 1.22.1, c;3/4, 
270000723, 1.26.1, c/;3/8, 
270000723, 1.28.1, c/;3/8, 
270000723, 1.35.1, 3/4;c, 
270000723, 1.38.1, c;6/8, 2/4
270000723, 1.41.1, c;3/8, 2/4
270000723, 1.45.1, c;3/4, 2/4
270000723, 1.48.1, 6/8;c, 2/4
270000723, 1.52.1, c;3/4, 
270000723, 1.55.1, c/;3/8, 
270000723, 1.62.1, 3/4;c, 
270000724, 1.12.1, c/;3/4, 
270000724, 1.14.1, c/;3/8, 
270000724, 1.15.1, c;3/8, 
270000724, 1.18.1, 3/4;c, 
270000724, 1.19.1, c/;6/8, 2/4
270000724, 1.20.1, c/;3/8, 2/4
270000724, 1.22.1, c/;3/4, 2/4
270000724, 1.23.1, 6/8;c/, 2/4
270000724, 1.25.1, c;3/4, 
270000724, 1.26.1, c/;3/8, 
270000727, 1.12.1, c/;3/8, 
270000727, 1.19.1, 3/4;c, 
270000727, 1.33.1, c;3/8, 
270000727, 1.43.1, c/;3/8, c
270000727, 1.59.1, c;3/8, 2/4
270000727, 1.64.1, 3/8;c, 2/4
270000728, 1.1.1, c/;c, 
270000731, 1.23.1, 3/4;c/, 2/4
270000731, 1.28.1, c/;3/8, 
270000731, 1.63.1, c/;3/8, 
270000732, 1.12.1, 3/4;c/, 2/4
270000732, 1.13.1, c/;3/8, 
270000732, 1.27.1, c/;3/8, 
270000734, 1.1.1, c;3/4, 
270000734, 1.2.1, 3/8;c, 
270000734, 1.10.1, c;3/8, 
270000734, 1.16.1, c;6/8, 
270000734, 1.20.1, 3/4;c, 2/4
270000734, 1.31.1, 3/4;c, 2/4
270000734, 1.35.1, 3/8;c, 2/4
270000734, 1.39.1, c/;3/8, 
270000734, 1.46.1, c/;3/8, 
270000734, 1.48.1, c;3/4, 
270000734, 1.55.1, c;3/8, 2/4
270000735, 1.1.1, c;3/4, 
270000735, 1.10.1, c/;3/8, 
270000735, 1.16.1, c;6/8, 
270000735, 1.20.1, 3/4;c/, 2/4
270000735, 1.31.1, 3/4;c/, 2/4
270000735, 1.35.1, 3/8;c/, 2/4
270000735, 1.39.1, c;3/8, 
270000735, 1.46.1, c/;3/8, 
270000735, 1.48.1, c/;3/4, 
270000735, 1.55.1, c;3/8, 2/4
270000737, 1.2.1, c/;3/8, 
270000738, 1.1.1, c;3/4, 2/4
270000740, 1.1.1, 3/4;c, 
270000740, 1.4.1, c;3/8, 
270000740, 1.10.1, c/;3/8, 
270000740, 1.16.1, c;3/8, 
270000740, 1.21.1, 3/8;c, 2/4
270000740, 1.30.1, 3/4;c/, 
270000740, 1.33.1, 3/4;c, 
270000742, 1.1.1, 3/4;c/, 
270000742, 1.2.1, c/;3/8, 
270000742, 1.5.1, c/;3/8, 
270000742, 1.7.1, c/;3/8, 
270000742, 1.9.1, 3/8;c/, 2/4
270000742, 1.12.1, c/;6/8, 2/4
270000742, 1.13.1, 3/4;c/, 
270000742, 1.14.1, 3/4;c/, 
270000746, 1.8.1, 6/8;c, 
270000746, 1.30.1, c/;3/8, 
270000746, 1.36.1, c;3/8, 
270000746, 1.41.1, c/;3/8, 
270000746, 1.49.1, c;3/8, 2/4
270000746, 1.51.1, 3/4;c, 2/4
270000746, 1.55.1, c/;3/8, 
270000746, 1.61.1, c/;3/8, 
270000748, 1.14.1, c/;3/8, 
270000748, 1.17.1, c/;3/8, 
270000748, 1.19.1, c/;3/8, 
270000748, 1.23.1, c;3/8, 2/4
270000748, 1.24.1, 3/4;c/, 2/4
270000748, 1.26.1, c;6/8, 
270000748, 1.28.1, c/;3/8, 
270000749, 1.14.1, c/;3/8, 
270000749, 1.19.1, c/;2/8, 
270000749, 1.23.1, c/;3/8, 2/4
270000749, 1.24.1, 3/4;c/, 2/4
270000749, 1.26.1, c/;3/8, 
270000749, 1.28.1, c/;3/8, 
270000749, 1.30.1, 6/8;c/, 
270000751, 1.8.1, c;3/8, 2/4
270000751, 1.10.1, c/;3/8, 
270000751, 1.12.1, 3/4;c, 2/4
270000751, 1.14.1, c;3/8, 2/4
270000751, 1.18.1, 3/4;c, 2/4
270000751, 1.22.1, 3/4;c, 2/4
270000751, 1.26.1, c/;3/8, 
270000751, 1.42.1, c;3/8, 2/4
270000751, 1.43.1, c/;3/8, 
270000752, 1.8.1, c;3/8, 2/4
270000752, 1.10.1, c/;3/8, 
270000752, 1.12.1, 3/4;c, 2/4
270000752, 1.14.1, c;3/8, 2/4
270000752, 1.18.1, c;3/8, 
270000752, 1.19.1, 3/4;c, 2/4
270000752, 1.21.1, c;3/8, 
270000752, 1.23.1, 3/4;c, 2/4
270000752, 1.27.1, c/;3/8, 
270000752, 1.43.1, c;3/8, 2/4
270000752, 1.44.1, c/;3/8, 
270000755, 1.11.1, 3/4;3/8, 
270000755, 1.27.1, c;3/8, 
270000755, 1.38.1, 3/4;2/4, 
270000755, 1.45.1, c;3/8, 
270000755, 1.51.1, c;3/8, 
270000755, 1.64.1, c;3/8, 
270000759, 1.1.1, c;3/4, 
270000759, 1.22.1, c/;3/8, 
270000759, 1.27.1, 3/4;c, 
270000759, 1.52.1, 3/4;c/, 
270000759, 1.67.1, 3/8;c, 2/4
270000765, 1.11.1, 3/8;c/, 2/4
270000765, 1.13.1, c/;3/8, 
270000765, 1.19.1, c/;3/8, 
270000765, 1.22.1, c/;3/8, 
270000765, 1.28.1, c/;3/8, 
270000765, 1.31.1, c/;3/8, 
270000765, 1.33.1, c/;3/4, 
270000765, 1.33.2, c/;3/4, 
270000765, 1.55.1, c/;3/8, 2/4
270000767, 1.7.1, c;3/8, 2/4
270000767, 1.11.1, c/;3/8, 
270000767, 1.19.1, c/;3/8, 
270000767, 1.22.1, c/;3/8, 
270000767, 1.28.1, c;3/8, 
270000767, 1.31.1, 3/8;c, 2/4
270000767, 1.33.1, c;3/8, 2/4
270000767, 1.35.1, 3/4;c, 2/4
270000769, 1.1.1, 3/4;c, 
270000769, 1.7.1, 6/8;c, 
270000769, 1.7.2, 6/8;c, 
270000769, 1.24.1, c;3/8, 
270000769, 1.26.1, c;3/8, 
270000769, 1.44.1, 3/4;c, 2/4
270000769, 1.44.2, 3/4;c, 
270000769, 1.48.1, c;3/8, 
270000769, 1.53.1, c;3/8, 
270000769, 1.59.1, c;3/8, 2/4
270000769, 1.59.2, c;3/8, 2/4
270000769, 1.66.1, 3/4;c, 2/4
270000770, 1.1.1, c;3/4, 
270000770, 1.7.1, c;3/8, 
270000770, 1.7.2, c;3/8, 
270000770, 1.9.1, 3/4;c, 
270000770, 1.10.1, 3/4;c;2/4, 
270000770, 1.12.1, c;3/8, 
270000770, 1.14.1, c;3/8, 
270000770, 1.20.1, c;3/8, 
270000770, 1.26.1, 3/8;c, 
270000770, 1.28.1, 3/4;c, 
270000770, 1.36.1, c;3/8, 
270000772, 1.9.1, 3/8;c, 2/4
270000772, 1.13.1, c;3/4, 
270000772, 1.20.1, c;3/8, 
270000772, 1.26.1, c/;3/8, 
270000772, 1.35.1, c/;3/8, 
270000772, 1.39.1, 3/4;c, 2/4
270000772, 1.47.1, c;3/8, 2/4
270000773, 1.6.1, c;3/8, 2/4
270000773, 1.13.1, 3/4;c, 2/4
270000773, 1.20.1, 3/4;c, 
270000773, 1.24.1, c/;3/8, 
270000773, 1.30.1, c/;3/8, 
270000773, 1.34.1, c;3/4, 
270000773, 1.60.1, c/;3/8, 
270000775, 1.6.1, c/;3/8, 
270000775, 1.14.1, 3/8;c, 
270000775, 1.18.1, 3/4;c, 2/4
270000777, 1.7.1, c/;3/8, 
270000777, 1.19.1, c/;3/8, 
270000777, 1.22.1, c/;3/8, 
270000777, 1.29.1, c/;3/8, 
270000777, 1.33.1, 6/8;c, 
270000777, 1.40.1, c/;3/8, 
270000777, 1.45.1, c;3/8, 
270000778, 1.11.1, c;3/8, 
270000778, 1.13.1, 3/4;2/4, 
270000778, 1.16.1, c;3/8, 
270000778, 1.22.1, c;3/4, 
270000778, 1.26.1, 3/4;c, 
270000778, 1.28.1, c/;3/8, 
270000778, 1.33.1, c/;3/8, 
270000779, 1.1.1, c;3/4, 
270000779, 1.14.1, c/;3/8, 
270000779, 1.25.1, c/;3/8, 
270000779, 1.30.1, c;3/4, 
270000779, 1.41.1, 3/4;2/4, 
270000779, 1.43.1, c;3/4, 
270000781, 1.1.1, c/;3/8, 
270000781, 1.11.1, c/;3/8, 2/4
270000782, 1.7.1, c;3/8, 
270000782, 1.9.1, c;6/8, 
270000783, 1.3.1, c;3/8, 
270000783, 1.5.1, 3/4;c, 
270000783, 1.7.1, c;3/8, 
270000783, 1.9.1, c;3/4, 
270000783, 1.11.1, 3/8;c, 
270000784, 1.3.1, 3/8;c, 2/4
270000784, 1.6.1, 3/8;c, 2/4
270000794, 1.1.1, 3/4;2/4, 
270000799, 1.1.1, 3/4;c/, 
270000801, 1.1.1, c;3/4, 
270000801, 1.5.1, c;3/4, 
270000801, 1.11.1, c/;3/4, 
270000801, 1.15.1, 3/4;2/4, 
270000804, 1.12.1, 3/4;c/, 2/4
270000804, 1.14.1, c/;3/8, 
270000804, 1.28.1, c/;3/8, 
270000824, 1.5.1, 3/8;c, 2/4
270000833, 1.1.1, 3/8;c/;2/4, 
270000844, 1.1.1, 2/4;3/8, 
270000845, 1.1.1, 2/4;3/8, 
270000848, 1.1.1, 3/8;3/4, 
270000849, 1.1.1, 2/4;3/4, 
270000851, 1.3.1, 3/4;2/4, 
270000853, 1.3.1, 3/4;c, 
270000855, 1.1.1, c;3/8, 
270000864, 1.1.1, c/;3/8, 
270000869, 1.1.1, c/;3/8, 
270000884, 1.1.1, 3/4;c, 
270000884, 1.2.1, 3/4;c, 
270000888, 1.1.1, c;3/4, 
270000892, 1.1.1, 3/4;c, 
270000916, 1.1.1, c;3/8, 
270000927, 1.1.1, c/;3/8, 
270000928, 1.1.1, c;3/8, 2/4
270000937, 1.1.1, 2/4;3/8, 
270000943, 1.1.1, c/;3/8, 
270000952, 1.1.1, 6/8;c, 
270000955, 1.2.1, c;3/8, 
270000956, 1.2.1, 2;3/8, 2/4
270000959, 1.1.1, c/;2/4, 
270000992, 1.1.1, 6/4;c, 
270001001, 1.1.1, 2/4;3/4, 
270001001, 1.3.1, c;2/4, 
270001001, 1.4.1, 5/4;3/4;c;2/4, 
270001001, 1.5.1, 5/4;3/4;c, 
270001001, 1.6.1, c;2/4, 
270001001, 1.7.1, 3/4;c, 
270001019, 1.1.1, 3/4;c;6/8;2/4;3/8, 
270001019, 1.2.1, 2/4;3/4;c, 
270001022, 1.1.1, 2/2;3/2, 
270001028, 1.1.1, 6/8;9/8;3/4, 
270001028, 1.1.2, 6/8;9/8;3/4, 
270001030, 1.1.1, 3/2;c, 
270001031, 1.1.1, 4/4;3/4, 
270001033, 1.1.1, 6/8;c/, 
270001033, 1.2.1, 3/4;c;2/4, 
270001035, 1.1.1, 3/8;c, 
270001039, 1.2.1, 3/4;c, 
270001041, 1.1.1, 2/4;3/4, 
270001041, 1.3.1, c;2/4, 
270001041, 1.4.1, 5/4;3/4;c;2/4, 
270001041, 1.5.1, 5/4;3/4;c, 
270001041, 1.6.1, c;2/4, 
270001041, 1.7.1, 3/4;c, 
270001042, 1.1.1, 2/4;3/4, 
270001042, 1.3.1, c;2/4, 
270001042, 1.4.1, 5/4;3/4;c;2/4, 
270001042, 1.5.1, 5/4;3/4;c, 
270001042, 1.6.1, c;2/4, 
270001042, 1.7.1, 3/4;c, 
270001050, 1.1.1, c;6/8;12/8, 
270001050, 1.2.1, 2/4;6/8, 
270001051, 1.1.1, c/;6/8, 
270001051, 1.2.1, c;9/8, 
270001055, 1.2.1, 2/4;c/, 
270001057, 1.1.1, 3/4;9/8;2/4, 
270001060, 1.1.1, c;c/, 
270001067, 1.1.1, 6/8;c, 
270001069, 1.3.1, 3/8;2/4, 
270001070, 1.1.1, c;6/8;2/4, 
270001070, 1.2.1, 3/8;6/8, 
270001071, 1.1.1, 3/4;2/4;c;c/, 
270001073, 1.1.1, c;2;12/8, 2/2
270001078, 1.2.1, c/;c, 
270001079, 1.1.1, c;2/4, 
270001079, 1.2.1, c;3/4;2/4, 
270001083, 1.1.1, c;12/8, 
270001084, 1.1.1, c;c/, 
270001088, 1.1.1, c;2/4;3/8, 
270001088, 1.2.1, 3/4;2/4, 
270001100, 1.1.1, c;3/4, 
270001103, 1.13.1, c;6/8, 
270001103, 1.19.1, 2/4;6/8, 
270001103, 1.22.1, c;2/4;12/8, 
270001103, 1.24.1, c;3/8;12/8;3/4;6/8, 
270001103, 1.26.1, 2/4;3/8, 
270001103, 1.37.1, c;3/8, 
270001103, 1.51.1, c;3/4, 
270001103, 1.54.1, 2/4;c;3/4;12/8, 
270001111, 1.2.1, 2/4;3/8;12/8, 
270001115, 1.6.1, c;3/8, 
270001115, 1.14.1, 3/4;c, 
270001115, 1.22.1, c;3/4;3/8, 
270001115, 1.32.1, c;6/8, 
270001115, 1.45.1, c/;6/8;c;2/4;3/4, 
270001115, 1.45.2, c/;6/8, 
270001116, 1.1.1, c;6/8, 
270001117, 1.1.1, c;3/8, 
270001119, 1.1.1, 3/4;3/8, 
270001120, 1.11.1, 2/4;3/8, 
270001120, 1.13.1, 6/8;3/4, 
270001120, 1.16.1, 2/4;3/8, 
270001120, 1.25.1, c;3/4;6/8;c, 
270001120, 1.26.1, 6/8;2/4, 
270001121, 1.18.1, c/;c, 
270001121, 1.29.1, c;3/8;2/4;6/8, 
270001121, 1.47.1, 6/8;2/4, 
270001121, 1.59.1, 3/4;2/4;c/;c, 
270001121, 1.69.1, c/;3/4;6/8, 
270001122, 1.2.1, 3/4;c/;c;2/4, 
270001122, 1.10.1, 3/4;c/, 
270001122, 1.12.1, c;c/, 
270001122, 1.19.1, 3/4;c, 
270001122, 1.33.1, 2/4;c;3/4, 
270001122, 1.40.1, c;3/8;c/, 
270001122, 1.52.1, c;2/4, 
270001130, 1.15.1, 3/8;c, 
270001130, 1.17.1, c;2/4, 
270001130, 1.23.1, 2/4;6/8, 
270001130, 1.26.1, 3/8;2/4;6/8, 
270001130, 1.29.1, 3/4;c, 
270001130, 1.31.1, c/;3/4, 
270001130, 1.41.1, 3/4;6/8, 
270001130, 1.44.1, c;3/8, 
270001131, 1.8.1, c/;3/4, 
270001131, 1.11.1, 3/4;3/8, 
270001131, 1.13.1, c/;c, 
270001131, 1.22.1, c;6/8, 
270001131, 1.25.1, c;3/4;c/, 
270001131, 1.27.1, 2/4;6/8, 
270001131, 1.39.1, c/;12/8, 
270001131, 1.41.1, c/;2, 2/4
270001131, 1.47.1, c/;c;3;3/8, 3/4
270001131, 1.56.1, c;3/8;6/8;2/4, 
270001136, 1.1.1, c;2/4, 
270001136, 1.2.1, 2/4;3/8, 
270001136, 1.9.1, c;3/8, 
270001136, 1.14.1, 3/4;c, 
270001136, 1.21.1, c;6/8, 
270001136, 1.23.1, c;6/8, 
270001136, 1.25.1, c;3/8, 
270001136, 1.27.1, 3/8;2/4;3/4;6/8;c, 
270001136, 1.43.1, c/;6/8, 
270001136, 1.47.1, c;c/, 
270001136, 1.50.1, 2/4;c, 
270001136, 1.52.1, c;3/8;2/4;6/8, 
270001137, 1.1.1, 3/4;c, 
270001139, 1.1.1, c;2/4, 
270001139, 1.2.1, 2/4;3/4, 
270001141, 1.2.1, 2/4;3/4, 
270001142, 1.2.1, 2/4;6/8, 
270001142, 1.4.1, c;6/8, 
270001142, 1.14.1, 2/4;6/8, 
270001142, 1.16.1, c/;3/8, 
270001142, 1.27.1, 3/4;c, 
270001142, 1.31.1, 3/4;2/4, 
270001142, 1.33.1, c;6/8;2/4;3/8, 
270001142, 1.40.1, c/;c, 
270001142, 1.48.1, 3/4;c, 
270001142, 1.55.1, 3/4;2/4;c;6/8, 
270001153, 1.11.1, c;6/8, 
270001155, 1.16.1, c;3/8;6/8, 
270001155, 1.20.1, c;3/8, 
270001155, 1.32.1, 6/8;c, 
270001155, 1.50.1, c;3/8, 
270001155, 1.59.1, c;3/8, 
270001155, 1.73.1, c;3/8, 
270001155, 1.76.1, c;3/8, 
270001159, 1.11.1, 3/4;6/8, 
270001159, 1.16.1, c;3/8;6/8, 
270001159, 1.22.1, 6/8;c, 
270001159, 1.37.1, 2/4;6/8, 
270001159, 1.46.1, c;3/8, 
270001159, 1.50.1, c;3/8, 
270001159, 1.52.1, c;3/8, 
270001160, 1.12.1, 3/8;6/8, 
